"","date","cpiu_g.x","pcw_g","gftfp_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","yptmr_g","yptmd_g","gfrptb_g","gsrpt_gdp","gsrpri_gdp","gsrcp_gdp","gsrs_gdp","jgf_g","jgs_g","jc_g","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","cpiu_g.y","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","gdp","c","ch","gdph","jc","jgdp","jgf","jgs","ptgh","ptgsh","ptgfh","yptmr","yptmd","yptu","gtfp","ypog","yptx","ytpi","yctlg","g","gfrcf","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","pcw","gdppothq","gdppotq","recessq","fshare","gstfp_g","gstfpnet_g","gftfpnet_g","yfptmd_g","ysptmd_g","gfeg_g","gfsave","gssave","gfrptsave","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet","yptxb","deficit","deficitb"
"166",2011-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15496.2,10612.1,10823.7,15825.1,98.048,97.975,99.155,97.801,-0.55,-0.43,-0.12,533.4,409.7,109.3,2312.1,81.5,1445.4,1105.5,276.9,3168.6,79.2,918.9,98.046,1565.1949948012,1603.3050051988,1322.9,1898.4,1126,109.1,227.2,900.9,1777.4,503.4,319.4,996.4,49.8,18,534.7,2446.2,221.287666666667,16444.1,16111.1,-1,0.610214804,NA,NA,NA,NA,NA,NA,1311.8,1856.7,1126,250.0050051988,159.6949948012,253.3949948012,284.6949948012,2027.4050051988,NA,-979.3949948012,-726
"167",2011-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15591.9,10705.4,10866,15820.7,98.523,98.519,99.498,98.314,-1.16,-0.43,-0.72,538.5,396.4,102.9,2303.2,82.7,1470.9,1103.9,248.2,3137.5,68.5,927.3,98.521,1494.4108516944,1643.0891483056,1294.4,1881.1,1143.7,109.4,201.7,909.4,1782.4,448.3,327.2,994.5,46.4,17.9,520.7,2424.5,222.738,16498.7,16254.3,-1,0.610214804,NA,NA,NA,NA,NA,NA,1288,1849.5,1143.7,241.8891483056,154.5108516944,206.4108516944,278.8108516944,2024.2891483056,NA,-912.6108516944,-706.2
"168",2011-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15796.5,10761.6,10885.9,16004.1,98.86,98.676,99.363,98.204,-0.04,-0.18,0.14,542.9,399.3,99.8,2312.2,84.1,1470.4,1114,287,3131.4,64,921.9,98.858,1485.2412287628,1646.2587712372,1299.4,1873.8,1140.5,111.4,238,904.2,1789.3,437.7,329.9,1002.7,49,17.7,522.9,2419.1,223.774666666667,16555.9,16336.7,-1,0.610214804,NA,NA,NA,NA,NA,NA,1291.2,1840.3,1140.5,243.6587712372,155.6412287628,194.0412287628,279.2412287628,2032.9587712372,NA,-880.441228762799,-686.4
"169",2012-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16019.8,10922.4,10973.3,16129.4,99.538,99.284,99.705,99.403,-0.34,-0.34,0.01,547,400.6,94.6,2296.8,85.2,1467.8,1130.9,310.7,3144.7,99.6,944.9,99.537,1505.3458963596,1639.2541036404,1299.4,1860.1,1137.7,113.9,261.5,927.5,1772.9,441.7,330.1,1016.9,49.2,17.4,523.9,2432.4,225.087333333333,16615.1,16496.2,-1,0.579016734,NA,NA,NA,NA,NA,NA,1295.6,1849,1137.7,231.9541036404,168.6458963596,209.7458963596,291.9458963596,2004.8541036404,NA,-837.6458963596,-627.9
"170",2012-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16152.3,10964.9,10989.6,16198.8,99.776,99.689,99.928,99.4,-0.41,-0.15,-0.25,551.6,421.7,86.3,2321.8,86.3,1487.1,1133.9,325,3131,90.3,949.4,99.775,1491.9286432722,1639.1713567278,1289.1,1854,1150.1,114.4,275.5,932.2,1777.5,447.9,337,1019.5,49.5,17.2,544.4,2448.3,225.459333333333,16678,16626.1,-1,0.579016734,NA,NA,NA,NA,NA,NA,1288.2,1842.9,1150.1,244.1713567278,177.5286432722,203.7286432722,300.2286432722,2021.6713567278,NA,-797.2286432722,-593.5
"171",2012-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16257.2,11014.2,11007.5,16220.7,100.062,100.299,100.122,99.988,-0.12,-0.18,0.07,557.1,419,78.4,2325.6,86.9,1509.5,1131.3,332.9,3139.6,85,952.3,100.061,1490.691988454,1648.908011546,1291.7,1846.5,1163.2,114.7,280.8,935.2,1783.6,440,346.2,1016.6,52.1,17.1,542,2449.6,226.357,16743.2,16793.3,-1,0.579016734,NA,NA,NA,NA,NA,NA,1293.3,1846.3,1163.2,242.608011546,176.391988454,197.391988454,299.391988454,2026.208011546,NA,-780.391988454,-583
"172",2012-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16358.9,11125.7,11056.9,16239.1,100.624,100.728,100.245,101.21,-0.76,-0.13,-0.63,563.4,428.9,75.1,2346.1,86.8,1571.4,1148.4,332.8,3132.7,78.8,974.1,100.623,1468.9597227874,1663.8402772126,1265.9,1841.4,1212.2,117.6,280.9,957,1793.4,448.2,359.2,1030.8,51.9,17.1,552.7,2476.7,227.971666666667,16810.6,16932.9,-1,0.579016734,NA,NA,NA,NA,NA,NA,1269.1,1863.7,1212.2,248.3402772126,180.5597227874,199.8597227874,304.3597227874,2041.7402772126,NA,-694.6597227874,-494.8
"173",2013-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16569.6,11223.2,11114.2,16383,100.982,101.123,100.241,102.318,-0.68,0.03,-0.71,570.3,424.8,69,2365.7,86.6,1649.3,1174.6,350.8,3125,67.6,1095.9,100.981,1433.4683620344,1691.5316379656,1236.9,1842.3,1272.9,122.3,297,1078.6,1817.3,440,376.5,1052.3,53.8,17.3,548.4,2486.2,228.836666666667,16880.1,17069.6,-1,0.580347547,NA,NA,NA,NA,NA,NA,1240,1885,1272.9,246.5316379656,178.2683620344,193.4683620344,301.8683620344,2063.8316379656,NA,-479.968362034399,-286.5
"174",2013-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16637.9,11239.6,11122.2,16403.2,101.057,101.431,100.436,102.861,-0.13,0.11,-0.24,567.1,438.4,64.8,2378.3,86.8,1681.9,1180.8,347.3,3132,76.3,1108.2,101.056,1437.0756353952,1694.8243646048,1226.8,1846.8,1295.8,124.4,293.2,1090.7,1815.5,459.2,386.1,1056.4,54.1,17.5,562.8,2508.2,228.409666666667,16950.8,17193.3,-1,0.580347547,NA,NA,NA,NA,NA,NA,1232.3,1899.6,1295.8,254.4243646048,183.9756353952,204.7756353952,308.3756353952,2069.9243646048,NA,-448.4756353952,-243.7
"175",2013-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16848.7,11330.9,11167.4,16531.7,101.466,101.985,100.759,103.676,-0.4,0.03,-0.43,573.7,448.2,59.1,2396,87.5,1674.5,1195,354.3,3134.1,84.3,1111.4,101.464,1412.2882294346,1721.8117705654,1209.1,1847.8,1307.9,126.4,301.2,1093.6,1823.2,454,366.6,1068.7,53.1,17.8,572.8,2528.2,229.589,17022.7,17360.6,-1,0.580347547,NA,NA,NA,NA,NA,NA,1218.4,1915.7,1307.9,260.1117705654,188.0882294346,193.8882294346,312.6882294346,2083.3117705654,NA,-406.388229434599,-212.5
"176",2013-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17083.1,11475.1,11263.6,16663.6,101.88,102.551,102.29,104.263,-0.58,-0.08,-0.5,580.2,448.6,57.1,2403.7,88.9,1697.7,1204.1,356.9,3138.5,90.4,1122.3,101.877,1402.5560904158,1736.0439095842,1188.2,1844.4,1332.7,128.8,302.3,1104.2,1830.1,447.3,364.9,1075.3,54.6,18.1,573.6,2531,230.433666666667,17095.5,17531.7,-1,0.580347547,NA,NA,NA,NA,NA,NA,1215.6,1923,1332.7,260.3439095842,188.2560904158,186.9560904158,313.2560904158,2090.4439095842,NA,-364.6560904158,-177.7
"177",2014-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17104.6,11574.2,11308,16616.5,102.357,102.96,102.024,105.088,-0.31,-0.27,-0.03,587.5,459.5,39,2433.2,90.9,1744.4,1220.5,392.8,3137.4,101.8,1145,102.354,1395.6217436445,1741.7782563555,1187,1833.1,1368.7,136.6,336.4,1126.6,1848.1,467.8,375.7,1083.9,56.4,18.4,585.1,2542.1,231.95,17168.2,17671.4,-1,0.616274769,NA,NA,NA,NA,NA,NA,1211,1926.4,1368.7,283.1782563555,176.3217436445,184.6217436445,301.9217436445,2131.2782563555,NA,-275.4217436445,-90.8000000000002
"178",2014-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17432.9,11756.9,11431.8,16841.5,102.846,103.539,102.472,105.449,0.1,0.26,-0.17,595.6,481.5,35.8,2484.5,92.6,1757.8,1237.5,415.1,3153.3,101.9,1149.7,102.843,1404.7636987265,1748.4363012735,1179.9,1843.8,1388.4,135.3,360,1131,1876.8,492.5,369.4,1102.2,55.1,18.7,607.8,2580,233.101333333333,17241.8,17855.3,-1,0.616274769,NA,NA,NA,NA,NA,NA,1209,1944.2,1388.4,296.7363012735,184.7636987265,195.7636987265,311.0636987265,2173.5363012735,NA,-266.8636987265,-71.1000000000004
"179",2014-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17721.7,11915.4,11554.8,17047.1,103.123,104.01,102.949,106.04,0.49,0.18,0.32,604,507.2,34,2524.6,94.2,1797.9,1248.4,387.1,3190.9,92.6,1161.4,103.12,1426.7254371632,1764.1745628368,1193,1851,1412.6,136.9,330.1,1142.5,1890.5,511.1,385.3,1111.4,57,18.9,634.1,2623.3,233.494333333333,17316.2,18022.2,-1,0.616274769,NA,NA,NA,NA,NA,NA,1228.2,1962.7,1412.6,312.5745628368,194.6254371632,198.5254371632,321.5254371632,2203.0745628368,NA,-295.1254371632,-96.5999999999999
"180",2014-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17849.9,12044.5,11695,17143,102.992,104.078,103.085,106.003,-0.04,0.37,-0.41,612.8,515.3,33,2552.1,95.7,1835.8,1257,389.8,3190.3,91.4,1179.1,102.989,1402.9336115343,1787.3663884657,1175.5,1866.6,1442.9,136.4,332.1,1160.1,1909,508.8,393,1120.6,57.7,19,643.2,2648.4,232.431,17391.5,18119.1,-1,0.616274769,NA,NA,NA,NA,NA,NA,1211.7,1978.6,1442.9,317.5663884657,197.7336115343,191.2336115343,325.6336115343,2226.5663884657,NA,-240.4336115343,-49.1999999999998
"181",2015-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17984.2,12091.6,11792.1,17277.6,102.542,104.072,102.978,105.149,0.37,0.28,0.09,621.8,523.6,32.8,2596.5,98.9,1904,1263.8,407.9,3189.4,86.4,1194.2,102.54,1405.7662534708,1783.6337465292,1179.3,1878.3,1507.8,140.1,350.4,1175.2,1944.3,523.5,396.1,1123.7,57.5,19,652.2,2655.7,230.184333333333,17467.8,18188.7,-1,0.634327247,NA,NA,NA,NA,NA,NA,1214.4,1975,1507.8,332.1337465292,191.4662534708,191.3662534708,320.0662534708,2276.4337465292,NA,-176.5662534708,14.8000000000002
"182",2015-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18219.4,12248,11886,17405.7,103.048,104.684,103.267,105.907,0.71,0.65,0.06,630.1,537.9,31.9,2630.8,99.8,1940.8,1275,408.7,3238.9,91.5,1206.4,103.046,1409.2953738387,1829.6046261613,1181.8,1906,1526.1,142.7,351.4,1187.4,1963.4,530.1,414.6,1132.3,57.4,19.1,667.4,2715.4,231.911333333333,17545.5,18378,-1,0.634327247,NA,NA,NA,NA,NA,NA,1220.4,2018.5,1526.1,341.2046261613,196.6953738387,188.8953738387,326.1953738387,2304.6046261613,NA,-165.0953738387,23.7999999999997
"183",2015-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18344.7,12376.2,11976.6,17463.2,103.339,105,103.491,106.018,0.36,0.38,-0.01,637.6,540.4,32,2645,100.5,1946.7,1277.8,377.4,3260.3,94.2,1215.9,103.337,1411.2095557212,1849.0904442788,1181.2,1922.2,1538.4,136.3,321.6,1196.7,1974.6,531.6,408.3,1141.5,55.8,19.2,670.5,2739.6,232.7,17623.6,18515.3,-1,0.634327247,NA,NA,NA,NA,NA,NA,1222.4,2037.9,1538.4,342.7904442788,197.6095557212,188.8095557212,327.7095557212,2317.3904442788,NA,-192.8095557212,-4
"184",2015-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18350.8,12421.3,12030.2,17468.9,103.253,104.997,103.394,105.633,0.19,0.02,0.17,644.4,541.7,31.8,2659.7,100.7,1959.6,1291.9,347.1,3260.5,169.8,1223.4,103.251,1432.8849303001,1827.7150696999,1188.6,1923.3,1550.1,142.3,293,1203.9,1987.8,547.5,409.5,1149.6,54.2,19.5,671.9,2737.8,232.345,17701.7,18603.9,-1,0.634327247,NA,NA,NA,NA,NA,NA,1229,2031.6,1550.1,343.6150696999,198.0849303001,203.8849303001,328.2849303001,2331.4150696999,NA,-231.3849303001,-27.5
"185",2016-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18424.3,12523.5,12124.2,17556.8,103.297,104.933,103.105,104.913,0.67,0.63,0.05,650.5,550.2,32.3,2684.2,101.9,1922,1297.1,361.7,3273.8,101,1230.5,103.293,1412.2810280784,1861.5189719216,1190.6,1950.5,1524.4,138.5,308.1,1210.7,2003.8,537.7,397.6,1158.6,53.6,19.8,680.4,2764.7,231.904666666667,17779.2,18675.8,-1,0.641437608,NA,NA,NA,NA,NA,NA,1227.5,2046.3,1524.4,352.9189719216,197.2810280784,184.7810280784,327.4810280784,2356.7189719216,NA,-234.3810280784,-49.6000000000004
"186",2016-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18637.3,12688.3,12211.3,17639.4,103.91,105.618,103.697,105.746,-0.12,0.06,-0.18,656.7,558.6,31.9,2704.2,101.9,1945.3,1301.2,361.5,3291.4,101,1237.6,103.906,1421.0929521712,1870.3070478288,1182.5,1953,1535.1,135.1,308.9,1217.5,2015.2,553.2,410.2,1166.1,52.5,20.1,689,2792.4,233.650666666667,17854.8,18879.3,-1,0.641437608,NA,NA,NA,NA,NA,NA,1226.2,2065.2,1535.1,358.3070478288,200.2929521712,194.8929521712,330.6929521712,2373.5070478288,NA,-239.6929521712,-44.8000000000002
"187",2016-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18806.7,12822.4,12289.1,17735.1,104.344,105.987,104.147,106.082,0.31,0.18,0.13,663.3,566.5,31.6,2723.2,102,1969.6,1322.3,379.3,3317.5,90.8,1249,104.34,1438.325595068,1879.174404932,1188.2,1960.8,1552.7,136.3,326,1228.8,2025.3,564.2,416.9,1185.9,53.4,20.3,697.8,2817.7,234.587333333333,17930.1,19025.7,-1,0.641437608,NA,NA,NA,NA,NA,NA,1237.5,2080,1552.7,363.374404932,203.125595068,200.825595068,334.425595068,2388.674404932,NA,-219.825595068,-19
"188",2016-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18991.9,12959.8,12365.3,17824.2,104.812,106.543,104.651,106.674,0.19,0.15,0.04,670.3,575.6,30.8,2746.6,102.1,1987.4,1330.5,359,3343.9,73.1,1263,104.807,1448.3885128352,1895.5114871648,1189.9,1967.4,1574,135.8,304.5,1242.7,2039.4,572.4,413.5,1194.6,54.5,20.4,707.2,2845.8,236.156333333333,18005.6,19212.6,-1,0.641437608,NA,NA,NA,NA,NA,NA,1245.2,2098.7,1574,369.2114871648,206.3885128352,203.1885128352,337.9885128352,2408.6114871648,NA,-230.7885128352,-27.6000000000004
"189",2017-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0235354361937657,0.0631862201225971,0.00279633915527464,0.00106933615812118,0.00327628242222011,0.00432006677077168,0.00196272941682918,0.0102543496185277,0.00740077254660476,0.00423093727704615,0.00722578382476557,0.00196156470320674,0.00298415599675472,0.0090818279561693,0.00710515304644499,0.000127811860940685,0.00596638655462178,-0.00330288486349806,0.00406406885010746,0.00926221654423509,0.00100291322412716,0.000963786244514653,0.0102543496185277,0.0102543496185279,0.0102543496185277,0.0102543496185279,19190.4,13104.4,12438.9,17925.3,105.355,107.04,105.23,107.694,-0.04,0.03,-0.08,677.6,573.2,30.7,2772.4,102.8,2001.5,1340.8,310.2,3368.7,92.4,1285,105.35,1445.7726985864,1922.9273014136,1186.4,1968.9,1581.6,125.5,255.6,1264.6,2066.9,558.3,419.9,1215.3,54.6,20.4,705.5,2864.3,237.859666666667,18081.1,19388.9,-1,0.629670798,0.00100291322412716,0.00100291322412716,NA,NA,NA,0.00926221654423509,1248.4,2120.3,1581.6,360.9273014136,212.2726985864,197.3726985864,344.5726985864,2427.8273014136,NA,-285.3726985864,-88.0000000000005
"190",2017-06-30,0.00386072186345432,0.000465341510053507,NA,NA,NA,NA,NA,NA,NA,NA,0.0235354361937657,0.0631862201225971,0.00279633915527464,0.00106933615812118,0.00327628242222011,0.00432006677077168,0.00196272941682918,0.0102543496185277,0.00740077254660476,0.00423093727704615,0.00722578382476557,0.00196156470320674,0.00298415599675472,0.0090818279561693,0.00710515304644499,0.000127811860940685,0.00596638655462178,-0.00330288486349806,0.00406406885010746,0.00926221654423509,0.00100291322412716,0.000963786244514653,0.0102543496185277,0.0102543496185279,0.0102543496185277,0.0102543496185279,19356.6,13212.5,12512.9,18021,105.596,107.394,105.667,108.081,0.24,0.03,0.21,685.2,569,29.6,2780.6,103.2,2016,1355.1,301.7,3392.9,88.6,1297,105.591,1450.817315938,1942.082684062,1195.9,1970.1,1601.8,127.9,248.5,1276.5,2078.3,545.5,414.2,1227.2,53.3,20.6,702.3,2867.9,237.887333333333,18157.6,19529,-1,0.629670798,0.00100291322412716,0.00100291322412716,NA,NA,NA,0.00926221654423509,1263.6,2129.3,1601.8,358.282684062,210.717315938,187.217315938,344.017315938,2436.582684062,NA,-274.417315938,-87.2000000000003
"191",2017-09-30,0.0215265893691485,0.0228823826115472,NA,NA,NA,NA,NA,NA,NA,NA,0.0235354361937657,0.0631862201225971,0.00279633915527464,0.00106933615812118,0.00310977660328349,0.00826081890423191,0.00397902596247901,0.0118290623014499,0.00697963901484822,0.00430673657311553,0.00973424138460732,0.00398165224381719,0.00540198785714963,0.00951394976271791,0.00551298747992557,-0.00261980830670916,-0.00325787319355098,-0.00227825816807325,0.00366071428571435,-0.000158227848101267,0.00596374045801529,0.00533874172863791,0.0118290623014501,0.0118290623014499,0.0118290623014501,0.0118290623014499,19611.7,13345.1,12586.3,18163.6,106.033,108.032,106.201,108.949,-0.02,-0.02,0.01,693.1,583.7,29.6,2815.7,103.8,2049.8,1371.4,319.7,3415.4,76.5,1309.6,106.029,1466.9611552074,1948.4388447926,1196.1,1969,1622.1,129.5,265.4,1288.7,2094.3,564.3,427.7,1241.9,54.3,20.8,721.4,2904.2,239.236666666667,18235.8,19719.1,-1,0.629670798,0.00596374045801529,0.00596374045801529,NA,NA,NA,-0.000158227848101267,1270.2,2145.2,1622.1,367.5388447926,216.1611552074,196.7611552074,353.8611552074,2461.8388447926,NA,-255.561155207401,-58.8000000000002
"192",2017-12-31,0.0314189339857796,0.0347645059405162,NA,0.00442477876106184,0.0300751879699248,-0.136977886977887,0.011820330969267,0.00919499803498303,0.00965819014524305,0.00442477876106184,0.0235354361937657,0.0631862201225971,0.00279633915527464,0.00106933615812118,0.00320403009651637,0.0107660577370439,0.00675600826511347,0.0124412270715384,0.00568407575824459,0.00441439366520791,0.0106647869324665,0.00675421078412897,0.0062237594096215,0.0164756607855321,0.00965442713092668,0.00589403549234402,0.0100569896077773,0.0034251907208469,0.0138777688817719,0.0132932426016774,0.0142281242589519,0.00776384858661272,0.0124412270715384,0.0124412270715384,0.0124412270715384,0.0124412270715384,19918.9,13586.3,12729.7,18322.5,106.733,108.715,107.063,110.2,0.42,0.12,0.3,701.3,584,29.2,2831.5,104.6,2115.8,1390.6,292.3,3471,76.5,1326.8,106.729,1498.572253968,1972.427746032,1209.8,1974.5,1647,132,236.5,1305.5,2111.9,571.2,468.8,1258.6,55.7,21.3,719.6,2924,241.289333333333,18316.3,19929.4,-1,0.629670798,0.0142281242589519,0.0142281242589519,NA,0.00965819014524305,0.00965819014524305,0.0132932426016774,1295.1,2175.9,1647,367.727746032,216.272253968,203.472253968,351.872253968,2479.627746032,NA,-289.472253968,-86
"193",2018-03-31,0.0323664359584723,0.0348788267478644,NA,0.00440528634361237,0.0291970802919708,-0.158718861209964,0.0116822429906542,0.00911122038147893,0.00956580181244671,0.00440528634361237,0.0212271148159136,0.0619586750758453,0.00282326369282891,0.00107666835743475,0.00450409954745568,0.0087976739161133,0.00609510585503803,0.0105487146905476,0.00549830441510557,0.00462429639173845,0.00962397262336046,0.00609134206020223,0.00497210657402558,0.00739366089313065,0.00129068815714906,0.00382141264887581,0.00655492864254881,0.00217222653219551,0.0110262934690417,0.011088552241137,0.0109890109890109,0.00799521176998708,-0.0885644346165825,-0.00908363658498279,0.0202787779297595,0.0174778216284481,20163.2,13728.4,12782.9,18438.3,107.401,109.341,108.219,111.204,0.33,0.15,0.18,710.2,589.8,28.8,2884.8,105.7,2074.9,1415.8,194,3521.4,89.8,1349.1,107.396,1525.7201633396,1995.6798366604,1218.1,1981.2,1605.3,150.1,139.2,1327.3,2158.1,578.9,469.6,1265.6,54.8,21.8,726.7,2952.6,243.366333333333,18401,20121.2,-1,0.629670798,0.0109890109890109,0.0109890109890109,NA,0.00956580181244671,0.00956580181244671,0.011088552241137,1318.2,2203.2,1605.3,371.3798366604,218.4201633396,207.5201633396,355.3201633396,2529.4798366604,NA,-461.920163339601,-254.400000000001
"194",2018-06-30,0.0214828660819386,0.0212103689991558,NA,0.0043859649122806,0.0283687943262412,-0.188663282571912,0.0115473441108545,0.0090289555773988,0.00947516426890993,0.0043859649122806,0.0212271148159136,0.0619586750758453,0.00282326369282891,0.00107666835743475,0.00502582224322112,0.00993115394730326,0.0049128688009763,0.0185070605259219,0.01023793931456,0.00479321775990438,0.012360097807288,0.00491053160224708,0.00753557449610409,0.0143279043246878,0.00936900682239772,0.00621787957616915,0.00898524441513482,0.0045930742633018,0.0144063874103215,0.0140562248995983,0.0145698427382053,0.00532798395185563,0.0185070605259219,0.0185070605259219,0.0185070605259219,0.0185070605259219,20510.2,13939.8,12909.2,18598.1,107.988,110.209,108.992,112.408,0.44,0.19,0.25,721.9,600.4,27.2,2910.1,106.5,2071.7,1433.9,209,3577.1,80.9333333333333,1356,107.984,1544.9456528808,2032.1543471192,1229.9,1989.9,1613.5,153.1,149.2,1333.9,2171.5,582.6,458.3,1280.8,59.8,22.1,738.5,2990.4,244.646666666667,18489.2,20369.9,-1,0.629670798,0.0145698427382053,0.0145698427382053,NA,0.00947516426890993,0.00947516426890993,0.0140562248995983,1340.4,2236.7,1613.5,378.0543471192,222.3456528808,204.5456528808,360.4456528808,2549.5543471192,NA,-466.7456528808,-262.2
